date,rate,ma250
2013-07-29,6.1705,6.2709484
2013-07-30,6.1770000000000005,6.2703576000000005
2013-07-31,6.1788,6.269789599999999
2013-08-01,6.1777999999999995,6.269234
2013-08-02,6.181699999999999,6.268704799999999
2013-08-05,6.176699999999999,6.2681612
2013-08-06,6.1753,6.2676176
2013-08-07,6.1726,6.267
2013-08-08,6.1703,6.266345599999999
2013-08-09,6.166799999999999,6.2656412
2013-08-12,6.1665,6.2649548
2013-08-13,6.1705,6.2643068
2013-08-14,6.172000000000001,6.2636736
2013-08-15,6.1696,6.263024000000001
2013-08-16,6.1666,6.262368400000001
2013-08-19,6.169,6.261687599999999
2013-08-20,6.169700000000001,6.260998000000001
2013-08-21,6.1675,6.2603268000000005
2013-08-22,6.1698,6.2596732
2013-08-23,6.171,6.259006
2013-08-26,6.167999999999999,6.2583231999999995
2013-08-27,6.1688,6.2576196
2013-08-28,6.1667,6.2569040000000005
2013-08-29,6.169,6.2562028
2013-08-30,6.1709000000000005,6.255493599999999
2013-09-02,6.1701999999999995,6.2547764
2013-09-03,6.171799999999999,6.254084
2013-09-04,6.172899999999999,6.2533844
2013-09-05,6.1696,6.2526956
2013-09-06,6.1728,6.2520476
2013-09-09,6.164199999999999,6.251378000000001
2013-09-10,6.1612,6.250700800000001
2013-09-11,6.1601,6.2499844
2013-09-12,6.1575,6.24925
2013-09-13,6.1578,6.248524799999999
2013-09-16,6.155399999999999,6.2477724
2013-09-17,6.157100000000001,6.247021199999999
2013-09-18,6.1557,6.246277999999999
2013-09-23,6.1475,6.2455072
2013-09-24,6.1485,6.2447172
2013-09-25,6.1497,6.2439404
2013-09-26,6.1476999999999995,6.243166399999999
2013-09-27,6.149500000000001,6.2424143999999995
2013-09-30,6.148,6.24165
2013-10-08,6.1415,6.240874
2013-10-09,6.143,6.2401108
2013-10-10,6.1452,6.2393648
2013-10-11,6.1458,6.23863
2013-10-14,6.140599999999999,6.237851199999999
2013-10-15,6.1412,6.2370592
2013-10-16,6.1408000000000005,6.2362704
2013-10-17,6.1431,6.235472400000001
2013-10-18,6.1372,6.2346568
2013-10-21,6.1352,6.233825599999999
2013-10-22,6.139500000000001,6.2330064
2013-10-23,6.132999999999999,6.232154799999999
2013-10-24,6.133500000000001,6.2313248
2013-10-25,6.1333,6.2304876
2013-10-28,6.1336,6.2296456
2013-10-29,6.1373,6.2288152
2013-10-30,6.1412,6.2280236
2013-10-31,6.1425,6.227288
2013-11-01,6.1452,6.226624
2013-11-04,6.1482,6.2259744
2013-11-05,6.1447,6.225342
2013-11-06,6.1475,6.2247236
2013-11-07,6.145,6.2240828
2013-11-08,6.1354999999999995,6.2233963999999995
2013-11-11,6.138999999999999,6.2227212
2013-11-12,6.136,6.2220328
2013-11-13,6.1342,6.2213508
2013-11-14,6.1315,6.220672799999999
2013-11-15,6.1350999999999996,6.2200164
2013-11-18,6.1332,6.219338
2013-11-19,6.1316999999999995,6.2186639999999995
2013-11-20,6.1305,6.217979199999999
2013-11-21,6.1366,6.2173076
2013-11-22,6.138,6.2166268
2013-11-25,6.1342,6.2159324
2013-11-26,6.135700000000001,6.215248399999999
2013-11-27,6.132999999999999,6.2145564
2013-11-28,6.1343,6.213888799999999
2013-11-29,6.1325,6.2132508
2013-12-02,6.132899999999999,6.212626
2013-12-03,6.1352,6.2120144
2013-12-04,6.13,6.2113724
2013-12-05,6.131,6.210718400000001
2013-12-06,6.123200000000001,6.2100212
2013-12-09,6.1129999999999995,6.2093028
2013-12-10,6.1114,6.2085852
2013-12-11,6.11,6.207858
2013-12-12,6.1114999999999995,6.2071416
2013-12-13,6.1148,6.2064472
2013-12-16,6.1124,6.205756
2013-12-17,6.1108,6.2050384
2013-12-18,6.110499999999999,6.2043164
2013-12-19,6.1183000000000005,6.2036328
2013-12-20,6.1196,6.202948
2013-12-23,6.1161,6.2022584
2013-12-24,6.1145000000000005,6.201568
2013-12-25,6.1160000000000005,6.2008676
2013-12-26,6.1156,6.200158
2013-12-27,6.105,6.1994092
2013-12-30,6.1024,6.1986564
2013-12-31,6.096900000000001,6.1978908
2014-01-02,6.099,6.197132
2014-01-03,6.103899999999999,6.1963784
2014-01-06,6.1059,6.1956451999999995
2014-01-07,6.1042,6.19491
2014-01-08,6.1079,6.1941956
2014-01-09,6.1109,6.1934884
2014-01-10,6.1008000000000004,6.1927392
2014-01-13,6.095,6.191954000000001
2014-01-14,6.093,6.1911536
2014-01-15,6.100499999999999,6.190378399999999
2014-01-16,6.1065,6.189624800000001
2014-01-17,6.1041,6.1888828
2014-01-20,6.108300000000001,6.188174
2014-01-21,6.106599999999999,6.1874416000000005
2014-01-22,6.1087,6.1867276
2014-01-23,6.1107000000000005,6.1860488
2014-01-24,6.1035,6.1853372
2014-01-27,6.1022,6.1846288
2014-01-28,6.1053,6.183965199999999
2014-01-29,6.1073,6.1833164
2014-01-30,6.105,6.18266
2014-02-07,6.1089,6.1819976
2014-02-10,6.108300000000001,6.181324000000001
2014-02-11,6.1069,6.1806508000000004
2014-02-12,6.1078,6.179966
2014-02-13,6.11,6.179287599999999
2014-02-14,6.107,6.1786107999999995
2014-02-17,6.1053,6.1779188
2014-02-18,6.1073,6.177225999999999
2014-02-19,6.1103,6.17654
2014-02-20,6.1146,6.175858
2014-02-21,6.1175999999999995,6.175206
2014-02-24,6.1189,6.1745636
2014-02-25,6.1184,6.1739096
2014-02-26,6.119199999999999,6.1732424
2014-02-27,6.1224,6.172592000000001
2014-02-28,6.1213999999999995,6.1719252000000004
2014-03-03,6.119,6.171242
2014-03-04,6.1236,6.170610000000001
2014-03-05,6.1257,6.1699844
2014-03-06,6.1249,6.1693624
2014-03-07,6.1201,6.1687044
2014-03-10,6.1312,6.1680808
2014-03-11,6.1327,6.1674548
2014-03-12,6.1343,6.1668496
2014-03-13,6.132000000000001,6.1662408
2014-03-14,6.134600000000001,6.1656676
2014-03-17,6.1321,6.1650768000000005
2014-03-18,6.1341,6.1644844
2014-03-19,6.1350999999999996,6.163906
2014-03-20,6.146,6.163392
2014-03-21,6.1475,6.1628680000000005
2014-03-24,6.1452,6.162361199999999
2014-03-25,6.1426,6.161824
2014-03-26,6.144,6.161301600000001
2014-03-27,6.1465,6.1607972
2014-03-28,6.149,6.1602924
2014-03-31,6.152100000000001,6.1598116
2014-04-01,6.1503,6.159316400000001
2014-04-02,6.149299999999999,6.158810399999999
2014-04-03,6.152,6.158332
2014-04-04,6.1557,6.1578624
2014-04-08,6.152699999999999,6.1573888000000006
2014-04-09,6.149,6.156908
2014-04-10,6.151,6.156426000000001
2014-04-11,6.149500000000001,6.155933200000001
2014-04-14,6.153099999999999,6.1554488
2014-04-15,6.157100000000001,6.155001599999999
2014-04-16,6.1589,6.1545676
2014-04-17,6.1575,6.1541632
2014-04-18,6.1586,6.153754
2014-04-21,6.1591,6.153330400000001
2014-04-22,6.1610000000000005,6.152918799999999
2014-04-23,6.1599,6.1525392000000005
2014-04-24,6.1589,6.1521436
2014-04-25,6.1575999999999995,6.1517716
2014-04-28,6.156499999999999,6.151416
2014-04-29,6.1556,6.1510752
2014-04-30,6.1579999999999995,6.1507704
2014-05-05,6.156000000000001,6.150428
2014-05-06,6.156499999999999,6.150096
2014-05-07,6.1541999999999994,6.1497468
2014-05-08,6.1557,6.1494256
2014-05-09,6.158099999999999,6.149104400000001
2014-05-12,6.1625,6.1488344
2014-05-13,6.1636,6.1486056
2014-05-14,6.165299999999999,6.148433999999999
2014-05-15,6.164,6.148229199999999
2014-05-16,6.1628,6.1480348
2014-05-19,6.1636,6.147856
2014-05-20,6.1626,6.1477144
2014-05-21,6.1645,6.147602399999999
2014-05-22,6.165800000000001,6.1474592
2014-05-23,6.168099999999999,6.1473028
2014-05-26,6.1699,6.1471684
2014-05-27,6.1687,6.1470152
2014-05-28,6.1694,6.1468544
2014-05-29,6.1705,6.146737600000001
2014-05-30,6.1695,6.1466164
2014-06-03,6.171,6.146535999999999
2014-06-04,6.1693,6.1464516
2014-06-05,6.170800000000001,6.146356
2014-06-06,6.1623,6.1462584
2014-06-09,6.1485,6.146128
2014-06-10,6.1451,6.1459812
2014-06-11,6.1506,6.1458412000000004
2014-06-12,6.151599999999999,6.1457196000000005
2014-06-13,6.1503,6.1456024
2014-06-16,6.1537,6.145494800000001
2014-06-17,6.1529,6.1454124
2014-06-18,6.1559,6.145333199999999
2014-06-19,6.153099999999999,6.1452507999999995
2014-06-20,6.1524,6.1452124
2014-06-23,6.1557,6.145190400000001
2014-06-24,6.1545000000000005,6.1451655999999995
2014-06-25,6.1555,6.1451484
2014-06-26,6.1538,6.1451032
2014-06-27,6.154299999999999,6.1450496
2014-06-30,6.1528,6.1449816
2014-07-01,6.1523,6.1448844
2014-07-02,6.1549000000000005,6.144781200000001
2014-07-03,6.158099999999999,6.1447068
2014-07-04,6.164199999999999,6.144652
2014-07-07,6.165800000000001,6.1445964
2014-07-08,6.1626,6.144532
2014-07-09,6.156499999999999,6.144436
2014-07-10,6.144299999999999,6.144304
2014-07-11,6.1469000000000005,6.1441704
2014-07-14,6.1485,6.1440624
2014-07-15,6.149,6.1439424
2014-07-16,6.1535,6.1438336
2014-07-17,6.1564,6.1437672
2014-07-18,6.1568,6.143733599999999
2014-07-21,6.1547,6.1437128
2014-07-22,6.154400000000001,6.1436779999999995
2014-07-23,6.1572000000000005,6.1436416
2014-07-24,6.1579,6.1435964
2014-07-25,6.1597,6.1435744
2014-07-28,6.1622,6.1435352000000005
2014-07-29,6.1615,6.1434808
2014-07-30,6.1645,6.143450400000001
2014-07-31,6.1675,6.1434396
2014-08-01,6.168099999999999,6.143434
2014-08-04,6.1661,6.1433948
2014-08-05,6.1655,6.1433688
2014-08-06,6.168099999999999,6.1433592
2014-08-07,6.167000000000001,6.1433192
2014-08-08,6.1562,6.143228800000001
2014-08-11,6.152200000000001,6.1431264
2014-08-12,6.1517,6.1430064
2014-08-13,6.153300000000001,6.1429128
2014-08-14,6.1545000000000005,6.1428296
2014-08-15,6.1538,6.1427544
2014-08-18,6.1528,6.1426844
2014-08-19,6.1548,6.1426364
2014-08-20,6.1579999999999995,6.1426024
2014-08-21,6.163200000000001,6.1425732
